,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,score
959,11,0,7,5,9,2,5,6,3,0,12,9,11,2,1,1,6,8,6,0,4,4,3,6,0.202478929689188
960,1,6,9,11,10,6,5,11,7,8,3,5,1,11,6,9,12,6,6,12,2,3,5,1,0.164384549119836
961,6,4,3,1,7,0,7,5,12,3,1,7,4,5,0,3,12,5,1,6,4,5,9,9,0.32734014238582
962,2,8,8,10,5,6,7,1,11,1,6,8,11,5,8,9,1,4,0,1,0,8,4,6,0.206257633065046
963,5,6,3,2,7,4,12,3,10,3,5,11,12,6,12,6,10,1,0,7,2,6,1,12,0.067164120822006
964,0,2,12,2,5,0,9,10,6,7,8,9,8,10,5,4,12,4,1,8,8,12,4,6,0.13563973123116
965,11,5,5,10,2,1,7,2,12,9,10,10,10,2,0,0,9,3,7,1,8,6,1,0,0.274068984727414
966,2,5,5,0,6,10,1,0,10,11,9,7,8,2,1,7,1,10,10,6,12,12,9,4,0.316977531868218
967,2,6,8,11,8,2,1,2,3,6,9,4,1,7,8,9,10,5,7,6,9,10,2,2,0.192525544225846
968,0,1,1,8,5,0,1,0,1,3,0,7,3,8,2,12,1,5,5,2,7,6,10,7,0.154405792913996
969,7,6,1,4,9,10,0,5,0,4,12,0,5,3,11,7,12,8,7,1,10,3,9,2,0.178903910805456
970,12,7,12,12,0,12,10,10,8,6,0,5,3,9,3,4,3,4,9,12,5,11,9,3,0.060584556345016
971,2,8,6,6,12,9,3,6,1,9,1,7,4,5,3,3,9,10,8,0,0,10,6,2,0.116231171516422
972,5,6,10,2,5,12,3,8,12,3,7,12,0,0,3,11,9,4,6,11,5,4,10,7,0.279189091823186
973,12,3,8,5,1,4,4,7,2,5,5,4,0,1,0,6,9,5,0,12,11,8,4,5,0.16399058972543
974,6,2,8,7,0,11,9,0,4,3,11,2,5,8,6,0,12,12,1,5,9,3,4,8,0.090132101975238
975,9,12,0,9,9,7,7,8,11,9,0,12,1,8,9,5,9,7,11,0,1,12,10,3,0.202430371881216
976,12,7,11,2,5,2,2,11,11,10,7,6,0,10,12,4,10,1,0,2,11,3,8,11,0.155282499520586
977,3,6,2,5,9,5,8,2,10,0,8,8,6,0,2,8,3,1,7,0,7,10,0,0,0.166794829463174
978,1,2,6,10,10,8,6,9,7,5,2,3,2,11,11,3,1,7,7,10,5,6,9,10,0.165482336642036
979,8,6,9,11,5,11,0,4,11,0,2,7,7,1,4,9,2,9,1,1,12,4,4,3,0.11826253128262
980,5,4,11,9,7,1,6,10,12,4,4,4,8,2,1,2,9,5,8,4,12,9,7,4,0.113295847747722
981,10,5,12,0,12,9,7,3,3,1,7,8,2,3,0,11,0,7,4,8,2,7,11,12,0.170266436719772
982,12,7,3,5,1,3,1,5,8,8,11,0,10,10,7,11,4,12,12,1,1,7,4,1,0.136763597026916
983,11,10,8,8,8,7,11,6,4,12,9,2,4,8,10,3,3,5,9,10,10,12,1,10,0.133227691146988
984,3,12,4,8,2,0,4,0,6,0,12,5,4,2,4,5,10,5,0,5,3,8,4,6,0.32057095027206
985,9,11,0,9,10,9,7,12,3,11,2,11,6,6,4,7,2,12,5,11,1,12,7,9,0.263491646876246
986,11,5,2,11,1,2,2,11,7,0,9,9,5,11,5,10,10,3,7,5,4,7,0,5,0.178752896453594
987,8,11,6,12,9,2,1,0,0,3,2,8,2,4,1,7,7,9,10,7,7,6,12,6,0.094610586382916
988,2,1,8,8,5,4,10,0,1,7,1,8,0,7,6,0,1,8,0,3,0,12,7,5,0.174433605779772
989,2,0,10,6,9,10,8,8,4,10,5,9,3,10,3,8,0,4,4,3,7,10,5,1,0.281148917051002
990,6,5,7,10,12,5,4,3,6,10,1,6,4,3,7,6,1,10,3,8,11,2,3,9,0.226304033771434
991,4,2,11,5,2,3,11,2,10,4,6,4,2,8,2,5,11,9,5,6,0,1,12,9,0.117743660251946
992,0,6,1,7,10,5,3,9,3,10,3,8,8,9,8,0,8,1,9,12,7,8,12,4,0.312118411656104
993,1,9,5,4,12,9,9,11,0,6,5,7,11,9,3,11,2,0,3,9,8,7,9,3,0.16685734735422
994,1,9,4,6,8,3,4,12,0,6,12,6,1,10,10,8,9,3,9,1,4,7,8,7,0.314272426449294
995,7,10,10,11,4,3,1,7,1,8,11,2,6,0,8,4,10,3,8,12,12,3,7,11,0.15248149000996
996,3,11,0,2,8,6,10,1,2,4,4,0,2,1,11,1,11,10,9,4,7,7,2,4,0.11303317304235
997,8,4,2,8,5,1,5,10,0,2,1,6,5,10,5,11,6,0,4,12,8,10,11,8,0.041502211201878
998,5,2,10,5,11,1,12,4,5,0,4,9,5,10,9,1,3,9,8,9,11,3,3,7,0.09073051350246
999,6,0,2,4,7,6,10,9,10,10,10,7,3,11,8,8,4,0,1,0,12,0,12,1,0.06810435060272
1000,4,8,2,2,5,6,11,3,9,12,1,0,8,7,12,11,1,4,10,6,0,5,5,5,0.206603050085328
1001,2,0,5,7,3,4,5,10,7,4,6,2,3,0,4,3,0,8,11,1,10,7,3,4,0.17294000265727
1002,12,12,7,6,10,9,5,6,9,0,12,9,3,7,5,6,9,5,9,12,12,2,1,7,0.256682305117908
1003,3,9,5,6,1,3,10,9,2,11,11,7,10,8,2,7,6,2,9,4,2,5,5,1,0.31945147719881
1004,11,3,7,9,12,5,5,0,5,2,7,7,0,7,10,12,3,7,8,3,12,6,0,9,0.168222448431696
1005,2,6,12,6,8,8,8,8,1,10,9,6,6,8,8,8,7,7,5,1,5,1,1,4,0.15677940802262
1006,9,8,8,3,6,11,11,3,9,0,7,5,2,8,6,11,1,12,10,11,7,3,9,11,0.25228160603471
1007,3,2,6,1,10,4,3,10,4,4,10,5,0,0,9,8,4,8,3,9,5,2,11,9,0.10846621169912
1008,2,10,7,9,10,6,8,2,2,10,2,3,1,3,3,1,9,3,2,0,9,0,7,5,0.109603499682448
1009,7,1,1,5,2,0,11,7,11,1,4,8,10,0,6,2,3,8,12,1,10,8,7,11,0.161170437608266
1010,5,11,8,2,2,2,1,9,0,6,6,12,3,11,10,4,0,0,11,6,9,8,8,10,0.134835511030596
1011,4,3,10,9,11,7,8,12,1,4,6,5,10,12,11,11,4,6,11,11,11,4,12,9,0.149392402657762
1012,10,2,1,12,6,1,10,12,4,12,2,2,0,5,4,3,4,3,12,7,0,7,1,11,0.090482212535932
1013,1,12,11,7,6,5,12,2,6,2,12,5,1,1,8,7,9,9,6,7,8,6,5,8,0.117220699965486
1014,6,10,11,4,9,0,0,12,8,8,10,0,8,10,3,10,6,7,4,10,12,0,5,5,0.14130117642431
1015,4,3,9,6,6,6,3,10,8,4,12,1,11,4,9,10,2,6,0,5,5,2,1,5,0.186431855620142
1016,5,4,11,6,1,3,8,5,10,4,9,0,6,5,5,2,8,10,5,10,3,2,7,5,0.255881949783466
1017,0,8,1,7,2,4,0,2,8,12,3,11,7,0,7,9,5,7,9,9,11,2,4,9,0.323135791595864
1018,8,4,1,2,12,0,6,4,7,0,12,0,7,0,4,12,8,10,8,5,11,0,12,3,0.303454278571998
1019,7,10,8,9,8,2,6,6,6,7,10,6,1,8,9,7,9,11,10,0,12,11,9,9,0.122814024407378
1020,11,4,3,6,3,11,2,9,5,4,10,4,3,8,8,5,3,1,0,10,0,10,11,11,0.289858447558492
1021,1,1,8,4,2,6,10,3,7,8,12,12,4,3,2,11,4,5,9,5,5,0,1,7,0.143684807046408
1022,7,7,11,1,7,9,7,0,1,4,6,6,3,3,12,1,0,11,0,11,2,10,7,1,0.287680109934222
1023,1,7,7,1,0,6,8,7,11,10,1,9,12,4,1,3,11,1,12,3,9,7,6,1,0.151455510186166
1024,12,2,2,4,8,1,11,5,12,12,2,2,8,7,9,1,9,6,7,2,3,1,7,4,0.17610606042675
1025,8,6,4,4,8,12,5,10,11,0,11,3,7,8,8,8,3,3,5,4,12,3,8,12,0.064327795158256
1026,11,4,1,3,9,11,9,3,4,10,8,6,6,8,0,8,9,5,7,8,12,7,12,3,0.12203148366901
1027,4,9,8,8,2,0,12,7,8,6,5,9,3,6,9,7,11,12,8,2,3,11,4,8,0.045821618755424
1028,9,8,9,6,8,4,1,12,10,11,4,7,12,4,1,7,11,4,9,10,8,5,3,6,0.208196677215354
1029,6,7,8,2,4,8,2,6,7,3,0,9,9,3,9,9,6,6,4,10,3,8,9,1,0.283724917767878
1030,0,12,11,12,1,6,4,6,6,11,2,3,5,0,0,8,12,4,10,7,5,11,4,4,0.125474312601176
1031,12,5,7,2,4,10,1,6,8,3,4,5,12,3,8,0,1,12,9,11,3,6,0,8,0.158524244455952
1032,11,11,1,6,0,5,12,6,4,7,5,10,4,6,4,9,3,3,8,7,7,3,4,0,0.186744610114362
1033,7,7,2,1,2,8,5,2,9,8,11,7,12,5,4,9,4,11,6,6,2,9,12,1,0.132445542329392
1034,12,10,4,12,10,3,0,0,5,11,4,6,6,12,10,3,3,5,7,10,10,4,0,2,0.161277530837424
1035,6,11,2,6,11,8,11,5,10,11,8,2,2,3,11,2,0,6,12,2,9,12,6,9,0.188239158670446
1036,11,2,6,11,11,2,5,3,5,8,3,0,8,12,5,6,1,5,1,5,9,1,3,10,0.239410213029574
1037,11,12,9,12,9,3,4,2,10,12,3,3,7,3,4,9,5,12,3,1,3,6,0,9,0.19852450432483
1038,8,12,0,10,11,4,1,12,2,1,8,8,10,12,11,3,6,4,11,10,1,9,11,11,0.05481115762312
1039,4,4,8,9,6,8,10,3,5,10,12,11,4,8,2,10,12,2,4,7,2,10,3,4,0.077715303782
1040,7,6,1,6,10,4,11,4,12,6,10,11,5,0,11,1,3,10,11,7,10,1,6,7,0.16715457597799
1041,2,6,11,3,4,1,5,11,9,5,6,2,4,1,7,2,6,11,10,10,11,3,1,12,0.213190471236798
1042,7,1,4,8,6,10,1,9,7,6,2,3,5,3,10,1,12,5,4,9,3,0,1,11,0.327996592653322
1043,2,10,7,6,11,9,5,4,11,6,8,6,4,11,1,1,5,5,12,10,11,10,9,9,0.096237040204628
1044,7,9,10,10,12,0,10,4,11,8,3,9,7,10,7,2,3,1,1,12,7,9,12,1,0.144139067603188
1045,3,5,1,12,9,12,10,12,3,2,4,3,12,9,5,9,6,3,9,6,11,10,2,4,0.160345002151342
1046,11,7,10,1,6,2,1,12,6,9,11,0,1,5,3,6,4,12,11,4,11,9,9,9,0.214665363528372
1047,1,0,8,11,8,3,2,7,11,2,7,6,1,6,12,11,5,7,1,5,8,10,3,12,0.16952218590555
1048,0,8,0,11,1,5,5,4,2,12,4,12,1,10,5,5,3,9,6,11,6,5,2,2,0.203229666527964
1049,6,3,3,3,1,8,3,9,4,7,3,3,9,12,12,7,6,10,10,12,9,0,1,8,0.074104702466994
1050,9,2,6,10,8,8,8,10,4,8,9,7,5,3,7,9,2,8,11,8,11,5,10,0,0.231627244821128
1051,12,9,2,12,8,12,3,9,8,3,1,10,2,9,10,9,4,10,11,6,11,5,11,0,0.121647597692352
1052,9,9,5,5,10,2,3,12,12,6,7,9,9,9,8,9,3,5,1,11,6,0,5,3,0.169699193532636
1053,9,12,3,2,2,1,6,6,2,11,11,0,4,11,2,3,0,8,6,6,0,9,1,8,0.19797431058934
1054,4,0,11,4,5,3,6,10,8,8,8,4,0,7,6,8,3,11,9,5,12,2,2,6,0.189008887046868
1055,6,3,10,11,5,10,8,2,10,7,3,0,0,7,4,9,9,12,9,2,5,5,0,11,0.294772753517924
1056,3,8,4,10,3,10,1,5,6,2,5,9,9,7,0,8,5,12,6,11,4,2,5,7,0.310936292535704
1057,8,5,2,0,4,9,0,5,1,3,7,7,8,4,4,12,12,6,11,12,9,5,1,12,0.154752879134846
1058,0,8,3,0,5,12,0,11,0,7,0,5,10,2,2,8,8,3,6,4,5,1,0,2,0.297995108226976
1059,4,7,1,11,2,0,8,8,0,7,4,11,1,1,1,9,7,7,2,10,10,6,3,5,0.122081176738458
1060,1,7,10,9,7,12,2,1,6,1,6,9,1,1,11,3,10,6,10,11,5,11,11,11,0.296039299454382
1061,3,6,10,7,2,10,0,11,12,9,0,5,4,3,9,3,10,9,8,1,0,4,5,3,0.222551062590484
1062,3,11,3,11,6,6,10,12,5,5,12,3,0,12,6,4,2,12,0,12,12,12,10,7,0.207954266331052
1063,11,3,11,10,5,8,9,10,7,12,11,7,10,3,2,2,11,4,9,10,0,12,5,10,0.179625085115564
1064,11,7,4,1,5,6,5,0,3,2,10,8,5,2,12,4,11,5,2,12,11,5,2,8,0.067464818035204
1065,1,11,1,9,7,10,3,11,12,2,3,2,5,0,9,10,7,7,6,6,1,8,6,1,0.153182133701548
1066,2,11,6,9,1,8,5,3,4,9,2,2,0,10,6,12,8,1,1,5,4,3,7,2,0.154675862644098
1067,0,2,8,4,5,0,6,0,3,10,10,6,1,7,3,10,3,8,2,3,9,8,9,8,0.116531190196498
1068,2,9,2,7,10,4,8,2,3,5,2,11,10,8,5,3,3,8,9,11,4,2,12,6,0.181881618940748
1069,4,3,4,4,11,5,7,3,1,2,3,5,3,12,9,8,1,1,1,7,1,6,6,0,0.077828741619504
1070,8,5,12,2,6,6,0,6,5,10,3,12,3,2,6,12,0,11,7,8,8,8,3,1,0.107695492853614
1071,1,12,3,7,3,10,4,11,12,12,11,4,7,3,11,4,5,1,4,5,0,12,0,2,0.160833400816372
1072,8,0,6,12,1,0,12,9,5,3,0,3,7,1,3,8,6,7,0,11,3,3,0,10,0.15059275822983
1073,3,2,2,6,6,10,10,0,6,11,3,11,2,4,12,11,9,5,7,9,5,9,1,2,0.165720888091908
1074,5,12,6,2,7,6,9,8,4,3,6,11,3,7,8,9,12,7,4,10,9,10,7,3,0.051095213946492
1075,8,2,8,5,12,1,1,2,5,10,10,6,3,6,10,1,7,1,4,10,11,7,5,6,0.307242577187112
1076,7,7,10,1,8,2,5,4,3,5,12,10,1,11,0,5,7,10,1,5,2,7,1,2,0.232040027032862
1077,8,12,8,3,11,3,2,1,4,7,4,9,9,11,0,7,6,8,10,7,1,9,3,1,0.035162375622754
1078,5,5,11,9,3,0,9,8,4,11,9,5,7,9,2,12,9,7,5,2,11,11,6,6,0.306244327611926
1079,3,7,4,8,5,11,9,0,3,10,2,3,3,6,4,6,9,9,7,6,3,2,4,4,0.169524847389722
1080,1,1,8,2,1,2,11,10,1,1,9,8,9,7,9,11,12,10,6,5,6,9,2,7,0.162838844181796
1081,10,5,10,8,9,8,6,11,4,10,12,2,2,2,12,5,8,0,12,10,6,5,0,1,0.1499480154045
1082,8,5,4,7,4,8,11,7,9,2,4,1,5,6,7,8,5,12,8,5,12,12,4,1,0.250126910846066
1083,0,3,10,0,0,8,7,9,7,7,5,9,10,6,3,12,6,1,7,1,7,1,0,11,0.061974986009238
1084,2,2,8,5,3,3,6,7,12,8,9,5,0,5,7,10,2,1,9,5,1,12,4,5,0.188747620577418
1085,10,12,12,2,11,7,5,9,3,0,3,1,6,0,10,5,0,3,11,9,2,7,9,0,0.194462096409124
1086,8,10,2,5,7,4,7,10,10,9,8,1,11,1,6,10,9,12,6,11,9,8,10,8,0.109381623716794
1087,1,0,9,3,3,10,1,0,6,6,11,12,4,6,11,8,9,12,2,4,8,6,12,3,0.136802522240142
1088,1,7,1,2,10,12,9,6,1,8,2,2,10,10,3,0,7,0,2,4,10,7,10,4,0.13437700746138
1089,7,8,2,7,9,12,1,9,1,12,7,10,5,1,12,1,6,0,0,2,9,7,9,11,0.082610880512882
1090,8,12,1,3,10,9,0,6,1,12,0,2,4,0,6,2,3,2,8,4,1,2,3,4,0.025158334011976
1091,0,8,11,1,6,11,4,7,5,10,8,9,12,2,3,9,12,5,1,8,3,10,3,11,0.124741327479176
1092,7,5,1,12,3,6,5,5,1,8,11,4,11,7,9,12,1,7,3,4,2,3,2,2,0.308179399287902
1093,0,2,1,7,0,12,11,12,4,11,2,1,8,2,8,5,9,7,5,5,12,2,6,7,0.230864530017538
1094,12,5,2,6,9,5,9,12,3,9,8,1,7,11,5,5,10,1,7,7,4,12,2,8,0.27178916670993
1095,0,0,4,1,2,0,11,6,12,6,4,10,3,1,12,9,10,0,5,11,5,5,11,5,0.206977171494472
1096,12,6,9,3,7,9,4,12,10,12,0,8,10,6,8,12,8,1,1,9,9,10,10,1,0.173316758085554
1097,5,10,4,3,12,1,5,5,4,11,5,11,1,1,10,12,4,2,3,4,2,6,12,6,0.289334164397212
1098,1,2,7,2,5,8,4,9,9,11,3,0,7,12,1,1,8,2,0,10,0,9,2,4,0.144161508523722
1099,11,1,9,4,6,3,1,1,0,10,4,0,11,0,12,9,6,0,12,7,12,2,4,0,0.106366875271064
1100,11,7,12,10,5,9,1,0,9,12,2,12,2,2,0,9,8,9,12,7,10,9,11,1,0.051675958355762
1101,12,5,2,7,7,1,4,5,11,11,5,7,6,9,0,4,4,12,4,12,11,9,0,4,0.32104562895697
1102,9,11,7,10,0,5,4,5,11,4,10,3,5,1,7,8,9,9,4,10,1,0,7,2,0.057130914360822
1103,2,3,6,4,9,4,11,4,10,2,6,4,8,1,0,12,4,10,11,1,11,4,11,2,0.201094082914378
1104,11,5,4,10,2,2,1,2,6,8,3,10,3,5,8,10,8,12,5,8,2,12,3,2,0.18285937432687
1105,11,11,1,4,5,6,0,10,1,3,0,8,1,12,1,11,1,11,2,4,8,0,2,9,0.086997357714888
1106,9,6,4,4,8,1,9,8,4,3,0,6,8,6,3,5,11,0,4,11,6,3,7,1,0.20302239120565
1107,4,2,3,3,1,5,3,4,8,0,6,11,12,12,8,0,7,7,0,4,2,2,6,8,0.127176862521942
1108,2,8,1,2,9,5,0,6,9,4,4,5,9,11,3,5,2,2,6,0,8,12,4,2,0.199977092527444
1109,11,1,10,0,1,4,4,4,9,12,8,12,8,1,7,9,0,9,7,8,10,9,4,9,0.118280004044922
1110,12,11,5,8,1,9,12,3,5,2,4,2,8,6,4,9,2,3,4,3,12,6,6,4,0.07859060415366
1111,4,3,12,0,4,3,7,9,8,5,12,10,2,6,9,1,1,6,1,7,12,5,6,11,0.125937274660626
1112,3,0,12,4,0,11,7,11,11,12,7,5,5,1,12,1,11,0,0,3,2,2,9,10,0.084236943913352
1113,4,9,2,0,11,12,12,12,3,1,11,2,4,12,1,2,5,1,6,11,2,5,10,3,0.195520143611374
1114,1,3,11,0,12,9,12,0,8,10,0,3,12,3,12,1,5,6,3,10,8,7,2,5,0.181438051108856
1115,2,11,0,1,7,3,2,8,10,6,6,6,10,8,11,0,6,8,10,1,8,11,4,11,0.097808173300192
1116,10,8,2,3,6,11,12,9,11,12,12,3,1,10,11,2,0,1,1,1,12,4,7,12,0.064914820912518
1117,4,1,1,8,5,1,0,5,6,12,5,2,7,12,8,7,5,4,10,8,6,1,3,8,0.324492049916542
1118,3,7,9,11,1,4,8,6,7,5,5,0,6,2,1,9,0,0,5,5,2,8,9,0,0.071264216446752
1119,12,12,7,6,7,11,7,10,8,2,9,1,2,2,12,3,12,5,10,4,1,0,9,9,0.165157468148842
1120,9,0,2,4,10,2,9,9,7,5,3,1,4,4,4,11,4,9,2,7,3,0,11,4,0.20579953244469
1121,0,1,1,11,5,0,10,11,11,1,5,6,4,11,3,5,9,10,11,1,5,11,9,8,0.332104174719122
1122,7,5,3,8,6,8,11,0,0,5,5,10,5,1,9,5,1,11,3,9,3,8,8,1,0.211394470942506
1123,7,3,1,4,5,12,12,3,10,1,11,6,5,0,4,5,10,4,11,8,3,4,9,3,0.14052035028082
1124,7,1,6,10,4,12,7,0,7,8,7,10,6,10,12,12,2,4,4,9,0,5,11,7,0.318887221632944
1125,11,0,0,9,1,9,10,5,12,4,4,6,2,2,5,1,11,6,5,10,4,6,9,3,0.256963301822872
1126,0,10,9,11,6,6,12,9,10,3,8,3,12,7,9,8,6,0,0,11,9,10,11,10,0.153841854499056
1127,10,5,2,5,12,4,3,6,5,2,4,8,2,12,6,3,9,4,4,1,0,1,3,10,0.329151143784838
1128,4,9,9,10,1,2,2,2,7,12,6,6,4,5,6,10,5,10,8,10,4,9,1,4,0.212974765828468
1129,12,2,0,7,7,8,8,4,4,11,10,4,5,7,9,10,9,3,5,5,1,5,8,8,0.148733971211252
1130,7,10,7,4,4,7,5,5,8,0,12,0,9,12,6,5,5,8,11,12,5,12,12,5,0.165239155605726
1131,7,11,3,2,8,9,8,11,0,0,2,2,6,5,6,9,0,2,8,3,1,5,1,5,0.165065929613854
1132,5,1,11,4,0,4,4,10,5,9,4,11,2,10,12,12,4,12,8,1,10,11,5,2,0.206251247424484
1133,12,8,7,1,7,2,11,5,8,9,1,5,11,8,1,3,12,7,0,6,11,4,0,11,0.185472693829882
1134,12,5,11,7,0,3,9,0,11,7,7,4,10,9,4,10,10,4,12,12,10,4,10,8,0.135564083485856
1135,11,9,2,6,6,1,9,0,7,11,11,2,10,0,0,2,6,8,12,3,8,8,3,2,0.12309324422883
1136,12,6,5,0,5,4,3,5,8,0,0,8,10,0,9,0,5,1,4,6,4,10,5,5,0.301786487457764
1137,1,11,6,4,11,12,11,0,10,0,6,6,3,3,5,7,12,4,3,11,3,3,6,2,0.19687960389135
1138,7,3,0,6,5,6,10,1,3,4,0,2,2,0,11,3,12,7,9,12,9,7,10,2,0.086131856111474
1139,8,12,6,4,9,9,6,4,9,11,0,10,8,8,5,3,12,8,12,12,12,2,10,12,0.136782891683258
1140,1,8,7,4,12,10,11,1,8,5,0,7,0,6,8,3,9,3,12,11,11,5,7,10,0.072830249066284
1141,3,2,10,9,4,10,4,0,1,6,2,7,6,12,4,12,11,7,10,5,5,7,5,12,0.14873640556654
1142,10,11,1,0,6,1,5,1,0,3,10,7,2,10,2,4,8,3,4,8,10,12,9,6,0.110502148743084
1143,7,5,9,7,1,0,12,7,10,5,3,4,12,6,5,11,0,4,2,3,12,1,3,9,0.128566425240386
1144,0,10,2,1,10,4,3,5,7,8,6,9,12,9,12,11,11,1,11,11,4,1,7,10,0.128235166498978
1145,10,6,9,6,1,10,5,7,11,8,0,10,12,4,0,4,0,8,10,10,8,8,11,3,0.120700666611978
1146,10,2,7,11,12,0,9,11,8,8,6,4,4,8,11,0,0,12,0,2,6,11,5,10,0.200563673812716
1147,3,3,6,5,7,1,12,7,5,1,9,12,11,2,2,3,1,7,2,8,11,10,4,11,0.070493217684754
1148,4,9,5,3,7,0,2,2,8,1,5,12,2,8,7,8,9,7,7,6,8,7,2,8,0.223265584915498
1149,4,0,6,0,6,12,12,7,11,11,9,8,10,5,0,1,2,1,6,6,2,4,8,8,0.126011280029602
1150,12,6,5,5,0,8,0,7,8,3,8,5,10,1,4,1,3,0,7,7,4,9,10,10,0.071469679023112
1151,11,9,11,6,7,7,11,3,6,3,10,3,3,7,8,1,7,9,4,4,8,4,9,5,0.137303829027886
1152,2,12,1,12,9,7,1,2,10,0,8,2,11,7,12,8,1,4,5,2,9,8,8,11,0.141929041704582
1153,8,11,12,5,4,10,4,5,12,12,4,4,2,4,5,2,7,3,8,5,2,1,6,0,0.215060488665232
1154,7,5,3,10,1,2,5,12,6,10,12,0,0,10,0,8,8,6,9,1,5,8,8,7,0.13223784185287
1155,3,10,10,9,5,3,10,11,6,10,3,9,3,12,8,10,7,10,5,7,10,9,6,5,0.199669759852966
1156,11,2,8,12,5,2,4,6,1,5,4,10,9,11,9,10,9,2,9,5,7,7,8,3,0.127043511569654
1157,4,11,10,7,11,9,4,8,4,4,5,0,12,0,3,12,0,7,7,2,4,0,4,8,0.151834172568768
1158,12,1,0,4,7,4,12,3,5,7,6,10,3,4,9,6,5,6,6,2,10,2,2,0,0.140042041676528
1159,6,12,11,4,12,8,7,12,0,12,4,7,10,9,1,5,12,12,6,4,4,12,4,6,0.143497185646834
1160,3,11,3,7,5,11,12,9,1,3,3,10,7,10,2,0,3,10,3,0,5,9,4,6,0.208879699504298
1161,7,0,2,0,7,12,6,12,6,10,9,5,10,5,7,4,9,6,0,7,8,11,8,12,0.243474899320406
1162,6,5,2,4,6,4,9,10,4,11,11,2,2,0,6,10,8,12,0,1,2,9,6,11,0.08830688102816
1163,3,2,3,9,8,8,11,4,10,10,0,3,2,5,7,2,6,6,12,7,3,4,1,4,0.317644643672546
1164,7,10,1,6,10,3,12,0,8,12,4,0,3,5,0,11,9,9,8,7,9,8,8,8,0.148383622847626
1165,4,4,2,4,0,9,3,5,12,10,5,3,0,4,1,4,1,0,2,9,11,2,11,5,0.31140029850182
1166,3,0,5,1,4,1,3,5,10,8,2,9,4,3,2,2,12,4,4,2,11,2,8,2,0.23334020894637
1167,2,2,2,4,7,9,1,7,1,2,10,0,2,10,8,4,0,6,3,11,10,7,6,11,0.223093927427024
1168,7,5,1,10,9,2,9,0,4,8,12,10,4,10,2,8,3,7,3,1,3,9,4,2,0.288569730431596
1169,3,6,12,6,7,4,5,0,10,11,2,6,5,8,6,6,6,12,11,4,10,5,0,3,0.156070318706082
1170,4,5,5,7,7,10,3,11,8,2,4,7,12,3,9,9,12,0,9,5,6,2,12,12,0.166458600549152
1171,6,9,5,6,9,11,4,7,0,9,2,2,0,9,10,12,9,6,0,0,10,2,6,9,0.189001106215976
1172,8,12,2,11,0,7,8,0,5,3,5,2,6,8,12,10,6,5,11,6,1,2,7,5,0.187625080207544
1173,1,4,10,10,7,11,12,3,7,4,9,6,0,11,8,11,11,2,11,10,7,6,6,11,0.260939122102192
1174,12,0,12,8,8,1,3,4,5,2,11,1,11,0,11,10,0,2,12,1,0,11,12,7,0.260158402081068
1175,10,4,12,2,3,9,1,3,0,6,9,9,7,8,6,9,8,8,12,5,2,6,9,1,0.310723349825332
1176,10,12,10,11,0,0,6,3,6,2,8,4,6,10,5,1,1,5,8,9,0,1,6,11,0.183344771360764
1177,12,0,12,5,1,4,2,8,4,0,4,12,12,5,6,6,6,12,0,0,6,3,7,0,0.146918063529028
1178,11,7,11,0,8,11,2,12,12,11,11,2,5,9,9,11,6,11,12,2,6,7,1,10,0.126739039606334
1179,10,6,1,10,9,6,1,3,5,9,4,3,4,10,4,5,4,7,12,8,9,6,9,5,0.178893618879662
1180,11,0,1,10,2,12,2,12,1,10,1,10,7,10,0,2,1,7,2,12,10,2,3,8,0.310777612956244
1181,8,12,2,3,6,0,3,4,10,6,3,8,5,1,6,6,3,0,11,1,9,11,0,0,0.298375971917748
1182,10,11,10,1,1,6,7,12,2,10,2,9,6,3,2,8,5,3,2,2,7,4,0,8,0.326479945280186
1183,0,2,9,6,6,6,9,8,5,0,5,0,7,1,1,3,8,6,6,4,3,6,0,9,0.19378895230885
1184,9,7,3,8,9,10,12,10,5,9,6,7,6,10,3,5,5,9,12,4,4,3,8,5,0.317177223076336
1185,9,11,3,9,2,0,4,2,10,0,8,4,0,1,11,1,12,10,11,9,0,10,1,8,0.22937282848806
1186,9,10,7,6,2,11,10,6,9,6,11,11,3,0,12,8,2,2,6,1,3,5,11,3,0.29944166748287
1187,3,1,3,1,3,11,0,4,12,9,10,4,6,8,11,12,6,8,1,2,9,11,9,11,0.150174934770432
1188,6,6,5,11,0,9,9,1,10,5,12,11,10,6,6,9,10,7,7,4,12,4,1,10,0.30467949925799
1189,2,12,3,9,6,11,7,1,8,2,9,3,7,6,2,7,12,4,5,9,7,6,6,12,0.298690340525278
1190,3,1,12,12,1,10,3,0,12,12,7,4,4,10,7,0,6,4,4,7,1,9,5,10,0.17384007257947
1191,1,5,12,3,6,7,0,8,1,10,12,6,8,7,3,2,7,7,10,12,2,1,9,5,0.145411488483898
1192,1,11,4,2,1,5,3,8,8,6,3,4,3,7,6,8,6,2,0,7,4,0,5,12,0.224458861884374
1193,12,6,12,2,9,10,5,6,5,10,5,6,0,10,5,1,3,11,5,10,8,10,12,2,0.30528738014418
1194,0,8,5,6,0,2,4,4,3,8,10,12,8,3,11,5,4,11,5,6,6,4,3,10,0.177838956287254
1195,11,12,6,5,8,6,8,11,4,10,9,10,4,4,10,5,6,0,0,12,3,8,0,4,0.076149996482932
